date,views,code,day_month
2016-08-20,36132339,de,08-20
2016-08-21,36599062,de,08-21
2016-08-22,36930663,de,08-22
2016-08-23,34791018,de,08-23
2016-08-24,34898174,de,08-24
2016-08-25,34361027,de,08-25
2016-08-26,32666506,de,08-26
2016-08-27,32179166,de,08-27
2016-08-28,34283002,de,08-28
2016-08-29,39003240,de,08-29
2016-08-30,36067947,de,08-30
2016-08-31,34833669,de,08-31
2016-09-01,34971644,de,09-01
2016-09-02,32761571,de,09-02
2016-09-03,32118478,de,09-03
2016-09-04,36216475,de,09-04
2016-09-05,37649720,de,09-05
2016-09-06,36487977,de,09-06
2016-09-07,36813606,de,09-07
2016-09-08,36261652,de,09-08
2016-09-09,35894884,de,09-09
2016-09-10,34013210,de,09-10
2016-09-11,35599735,de,09-11
2016-09-12,38527270,de,09-12
2016-09-13,38516203,de,09-13
2016-09-14,36353311,de,09-14
2016-09-15,36645504,de,09-15
2016-09-16,35832249,de,09-16
2016-09-17,36773334,de,09-17
2016-09-18,37690827,de,09-18
2016-09-19,38797363,de,09-19
2016-09-20,37879125,de,09-20
2016-09-21,36685763,de,09-21
2016-09-22,36259417,de,09-22
2016-09-23,35586858,de,09-23
2016-09-24,34002314,de,09-24
2016-09-25,34651072,de,09-25
2016-09-26,38691303,de,09-26
2016-09-27,36172311,de,09-27
2016-09-28,36437436,de,09-28
2016-09-29,35102973,de,09-29
2016-09-30,34197954,de,09-30
2016-10-01,39550435,de,10-01
2016-10-02,38444615,de,10-02
2016-10-03,44562094,de,10-03
2016-10-04,43496055,de,10-04
2016-10-05,41404999,de,10-05
2016-10-06,39283405,de,10-06
2016-10-07,37115399,de,10-07
2016-10-08,38323598,de,10-08
2016-10-09,36656623,de,10-09
2016-10-10,37338765,de,10-10
2016-10-11,36226715,de,10-11
2016-10-12,36146132,de,10-12
2016-10-13,40094401,de,10-13
2016-10-14,39264954,de,10-14
2016-10-15,35438477,de,10-15
2016-10-16,36773890,de,10-16
2016-10-17,39134069,de,10-17
2016-10-18,40358022,de,10-18
2016-10-19,39578765,de,10-19
2016-10-20,37278741,de,10-20
2016-10-21,37559386,de,10-21
2016-10-22,38793856,de,10-22
2016-10-23,42043091,de,10-23
2016-10-24,38496951,de,10-24
2016-10-25,37235256,de,10-25
2016-10-26,36420650,de,10-26
2016-10-27,35542529,de,10-27
2016-10-28,34858359,de,10-28
2016-10-29,33184765,de,10-29
2016-10-30,36544425,de,10-30
2016-10-31,37302874,de,10-31
2016-11-01,40783705,de,11-01
2016-11-02,38443862,de,11-02
2016-11-03,37189552,de,11-03
2016-11-04,35913478,de,11-04
2016-11-05,37498354,de,11-05
2016-11-06,41830501,de,11-06
2016-11-07,41311023,de,11-07
2016-11-08,39456989,de,11-08
2016-11-09,40586813,de,11-09
2016-11-10,38698999,de,11-10
2016-11-11,38018547,de,11-11
2016-11-12,42114746,de,11-12
2016-11-13,42023387,de,11-13
2016-11-14,44039953,de,11-14
2016-11-15,45554124,de,11-15
2016-11-16,44772489,de,11-16
2016-11-17,39568413,de,11-17
2016-11-18,36341393,de,11-18
2016-11-19,38742533,de,11-19
2016-11-20,39930922,de,11-20
2016-11-21,39835659,de,11-21
2016-11-22,40840386,de,11-22
2016-11-23,38424790,de,11-23
2016-11-24,37878647,de,11-24
2016-11-25,34499241,de,11-25
2016-11-26,36949992,de,11-26
2016-11-27,39814788,de,11-27
2016-11-28,41098025,de,11-28
2016-11-29,39645486,de,11-29
2016-11-30,37947513,de,11-30
2016-12-01,36642005,de,12-01
2016-12-02,34585057,de,12-02
2016-12-03,36192520,de,12-03
2016-12-04,37768323,de,12-04
2016-12-05,38120212,de,12-05
2016-12-06,37178487,de,12-06
2016-12-07,36734395,de,12-07
2016-12-08,37647436,de,12-08
2016-12-09,35263840,de,12-09
2016-12-10,35512231,de,12-10
2016-12-11,38825216,de,12-11
2016-12-12,38921446,de,12-12
2016-12-13,38084708,de,12-13
2016-12-14,37989697,de,12-14
2016-12-15,36530149,de,12-15
2016-12-16,35286005,de,12-16
2016-12-17,36192938,de,12-17
2016-12-18,39365273,de,12-18
2016-12-19,43240524,de,12-19
2016-12-20,37717871,de,12-20
2016-12-21,37522394,de,12-21
2016-12-22,33586171,de,12-22
2016-12-23,31746416,de,12-23
2016-12-24,33210271,de,12-24
2016-12-25,42124613,de,12-25
2016-12-26,41642794,de,12-26
2016-12-27,39763461,de,12-27
2016-12-28,40229560,de,12-28
2016-12-29,38347220,de,12-29
2016-12-30,36925538,de,12-30
2016-12-31,36549282,de,12-31
2017-01-01,40061236,de,01-01
2017-01-02,41801535,de,01-02
2017-01-03,42289424,de,01-03
2017-01-04,42292670,de,01-04
2017-01-05,41941327,de,01-05
2017-01-06,40851569,de,01-06
2017-01-07,44223721,de,01-07
2017-01-08,46434022,de,01-08
2017-01-09,44429850,de,01-09
2017-01-10,43794808,de,01-10
2017-01-11,43283169,de,01-11
2017-01-12,41985771,de,01-12
2017-01-13,42753600,de,01-13
2017-01-14,45478668,de,01-14
2017-01-15,46915131,de,01-15
2017-01-16,44672089,de,01-16
2017-01-17,44379716,de,01-17
2017-01-18,45467492,de,01-18
2017-01-19,42609124,de,01-19
2017-01-20,41281320,de,01-20
2017-01-21,43746546,de,01-21
2017-01-22,46837901,de,01-22
2017-01-23,45257931,de,01-23
2017-01-24,46257600,de,01-24
2017-01-25,44144967,de,01-25
2017-01-26,43625505,de,01-26
2017-01-27,40485693,de,01-27
2017-01-28,42386161,de,01-28
2017-01-29,44574952,de,01-29
2017-01-30,45547685,de,01-30
2017-01-31,44037304,de,01-31
2017-02-01,42018225,de,02-01
2017-02-02,41277970,de,02-02
2017-02-03,40221165,de,02-03
2017-02-04,41698226,de,02-04
2017-02-05,46496126,de,02-05
2017-02-06,46453902,de,02-06
2017-02-07,43197211,de,02-07
2017-02-08,42345129,de,02-08
2017-02-09,41407448,de,02-09
2017-02-10,38835381,de,02-10
2017-02-11,40227463,de,02-11
2017-02-12,46328193,de,02-12
2017-02-13,44407595,de,02-13
2017-02-14,41437513,de,02-14
2017-02-15,40409108,de,02-15
2017-02-16,40985196,de,02-16
2017-02-17,41207732,de,02-17
2017-02-18,44182951,de,02-18
2017-02-19,43375808,de,02-19
2017-02-20,44130288,de,02-20
2017-02-21,42771429,de,02-21
2017-02-22,42621339,de,02-22
2017-02-23,40200826,de,02-23
2017-02-24,38759506,de,02-24
2017-02-25,39397388,de,02-25
2017-02-26,42376531,de,02-26
2017-02-27,43328077,de,02-27
2017-02-28,42672155,de,02-28
2017-03-01,42401947,de,03-01
2017-03-02,40745281,de,03-02
2017-03-03,37906071,de,03-03
2017-03-04,38634328,de,03-04
2017-03-05,42162498,de,03-05
2017-03-06,43235975,de,03-06
2017-03-07,41965789,de,03-07
2017-03-08,42405339,de,03-08
2017-03-09,40228192,de,03-09
2017-03-10,36681089,de,03-10
2017-03-11,38423076,de,03-11
2017-03-12,40668197,de,03-12
2017-03-13,41473682,de,03-13
2017-03-14,40573489,de,03-14
2017-03-15,40787542,de,03-15
2017-03-16,37722211,de,03-16
2017-03-17,38869587,de,03-17
2017-03-18,41308378,de,03-18
2017-03-19,43778809,de,03-19
2017-03-20,44410806,de,03-20
2017-03-21,44154674,de,03-21
2017-03-22,41662407,de,03-22
2017-03-23,39981145,de,03-23
2017-03-24,35066129,de,03-24
2017-03-25,36114794,de,03-25
2017-03-26,38724965,de,03-26
2017-03-27,39992407,de,03-27
2017-03-28,40431489,de,03-28
2017-03-29,38736534,de,03-29
2017-03-30,37474670,de,03-30
2017-03-31,34406416,de,03-31
2017-04-01,33750958,de,04-01
2017-04-02,35406282,de,04-02
2017-04-03,36263407,de,04-03
2017-04-04,36596265,de,04-04
2017-04-05,35975472,de,04-05
2017-04-06,36821080,de,04-06
2017-04-07,35221858,de,04-07
2017-04-08,33668851,de,04-08
2017-04-09,33250160,de,04-09
2017-04-10,36501740,de,04-10
2017-04-11,35774344,de,04-11
2017-04-12,34256112,de,04-12
2017-04-13,34893946,de,04-13
2017-04-14,38726998,de,04-14
2017-04-15,37072519,de,04-15
2017-04-16,37300867,de,04-16
2017-04-17,42123031,de,04-17
2017-04-18,37324315,de,04-18
2017-04-19,37954838,de,04-19
2017-04-20,36564225,de,04-20
2017-04-21,35350863,de,04-21
2017-04-22,36621100,de,04-22
2017-04-23,39036056,de,04-23
2017-04-24,38632746,de,04-24
2017-04-25,38646008,de,04-25
2017-04-26,37886653,de,04-26
2017-04-27,36513317,de,04-27
2017-04-28,35955519,de,04-28
2017-04-29,36181231,de,04-29
2017-04-30,34370138,de,04-30
2017-05-01,42854300,de,05-01
2017-05-02,41616779,de,05-02
2017-05-03,39480751,de,05-03
2017-05-04,39892386,de,05-04
2017-05-05,36086969,de,05-05
2017-05-06,33977251,de,05-06
2017-05-07,38833700,de,05-07
2017-05-08,40372618,de,05-08
2017-05-09,38560255,de,05-09
2017-05-10,36605786,de,05-10
2017-05-11,35371114,de,05-11
2017-05-12,35224347,de,05-12
2017-05-13,34048725,de,05-13
2017-05-14,36207644,de,05-14
2017-05-15,38820659,de,05-15
2017-05-16,37772465,de,05-16
2017-05-17,35453404,de,05-17
2017-05-18,36900838,de,05-18
2017-05-19,37922580,de,05-19
2017-05-20,35011852,de,05-20
2017-05-21,35499940,de,05-21
2017-05-22,37776670,de,05-22
2017-05-23,36529994,de,05-23
2017-05-24,34007873,de,05-24
2017-05-25,31604993,de,05-25
2017-05-26,31479842,de,05-26
2017-05-27,30979049,de,05-27
2017-05-28,33673693,de,05-28
2017-05-29,36936564,de,05-29
2017-05-30,47744844,de,05-30
2017-05-31,37075546,de,05-31
2017-06-01,37814200,de,06-01
2017-06-02,33814094,de,06-02
2017-06-03,33044793,de,06-03
2017-06-04,36452850,de,06-04
2017-06-05,38127075,de,06-05
2017-06-06,38027939,de,06-06
2017-06-07,37473982,de,06-07
2017-06-08,34632597,de,06-08
2017-06-09,35722447,de,06-09
2017-06-10,32579522,de,06-10
2017-06-11,32924768,de,06-11
2017-06-12,37557963,de,06-12
2017-06-13,36831774,de,06-13
2017-06-14,31523664,de,06-14
2017-06-15,32052513,de,06-15
2017-06-16,32729834,de,06-16
2017-06-17,33176682,de,06-17
2017-06-18,35037326,de,06-18
2017-06-19,35662510,de,06-19
2017-06-20,35361017,de,06-20
2017-06-21,34662884,de,06-21
2017-06-22,33260953,de,06-22
2017-06-23,31604300,de,06-23
2017-06-24,31257746,de,06-24
2017-06-25,35035783,de,06-25
2017-06-26,35321937,de,06-26
2017-06-27,35004375,de,06-27
2017-06-28,34326744,de,06-28
2017-06-29,33447176,de,06-29
2017-06-30,30552971,de,06-30
2017-07-01,32062598,de,07-01
2017-07-02,35368697,de,07-02
2017-07-03,34372812,de,07-03
2017-07-04,33917362,de,07-04
2017-07-05,32845339,de,07-05
2017-07-06,32319448,de,07-06
2017-07-07,30890531,de,07-07
2017-07-08,29714034,de,07-08
2017-07-09,33295948,de,07-09
2017-07-10,35252106,de,07-10
2017-07-11,34005138,de,07-11
2017-07-12,34779595,de,07-12
2017-07-13,32631935,de,07-13
2017-07-14,31615285,de,07-14
2017-07-15,30589456,de,07-15
2017-07-16,34093314,de,07-16
2017-07-17,34517365,de,07-17
2017-07-18,32726382,de,07-18
2017-07-19,31812879,de,07-19
2017-07-20,34084745,de,07-20
2017-07-21,31613256,de,07-21
2017-07-22,31731252,de,07-22
2017-07-23,35328473,de,07-23
2017-07-24,35663461,de,07-24
2017-07-25,35394815,de,07-25
2017-07-26,33790248,de,07-26
2017-07-27,33082048,de,07-27
2017-07-28,30234613,de,07-28
2017-07-29,29672424,de,07-29
2017-07-30,31658928,de,07-30
2017-07-31,33021652,de,07-31
2017-08-01,31890157,de,08-01
2017-08-02,31581505,de,08-02
2017-08-03,32128498,de,08-03
2017-08-04,31997399,de,08-04
2017-08-05,32071933,de,08-05
2017-08-06,33954915,de,08-06
2017-08-07,34308606,de,08-07
2017-08-08,34231184,de,08-08
2017-08-09,33135206,de,08-09
2017-08-10,33895831,de,08-10
2017-08-11,32779761,de,08-11
2017-08-12,32401073,de,08-12
2017-08-13,31974483,de,08-13
2017-08-14,32920817,de,08-14
2017-08-15,33563423,de,08-15
2017-08-16,33327660,de,08-16
2017-08-17,32647964,de,08-17
2017-08-18,32213328,de,08-18
2017-08-19,31255468,de,08-19
2017-08-20,32691748,de,08-20
2017-08-21,34550223,de,08-21
2017-08-22,32880196,de,08-22
2017-08-23,32267345,de,08-23
2017-08-24,32510184,de,08-24
2017-08-25,31162619,de,08-25
2017-08-26,29867011,de,08-26
2017-08-27,32279665,de,08-27
2017-08-28,33635315,de,08-28
2017-08-29,32693719,de,08-29
2017-08-30,34276757,de,08-30
2017-08-31,35390300,de,08-31
2017-09-01,33477093,de,09-01
2017-09-02,32126797,de,09-02
2017-09-03,32739844,de,09-03
2017-09-04,33352780,de,09-04
2017-09-05,33691110,de,09-05
2017-09-06,34384854,de,09-06
2017-09-07,37136976,de,09-07
2017-09-08,31972584,de,09-08
2017-09-09,31547832,de,09-09
2017-09-10,33155951,de,09-10
2017-09-11,34768691,de,09-11
2017-09-12,35139446,de,09-12
2017-09-13,34408822,de,09-13
2017-09-14,34472386,de,09-14
2017-09-15,32186674,de,09-15
2017-09-16,31633183,de,09-16
2017-09-17,33764275,de,09-17
2017-09-18,35005550,de,09-18
2017-09-19,34705759,de,09-19
2017-09-20,33957781,de,09-20
2017-09-21,33337724,de,09-21
2017-09-22,31388792,de,09-22
2017-09-23,31199967,de,09-23
2017-09-24,35247492,de,09-24
2017-09-25,35634113,de,09-25
2017-09-26,35053551,de,09-26
2017-09-27,33620666,de,09-27
2017-09-28,33852421,de,09-28
2017-09-29,32070855,de,09-29
2017-09-30,31217407,de,09-30
2017-10-01,33648116,de,10-01
2017-10-02,34078665,de,10-02
2017-10-03,38257490,de,10-03
2017-10-04,34480826,de,10-04
2017-10-05,33852530,de,10-05
2017-10-06,32937626,de,10-06
2017-10-07,34261258,de,10-07
2017-10-08,36767874,de,10-08
2017-10-09,36510411,de,10-09
2017-10-10,35569509,de,10-10
2017-10-11,34080655,de,10-11
2017-10-12,34166572,de,10-12
2017-10-13,32800229,de,10-13
2017-10-14,31639045,de,10-14
2017-10-15,33806462,de,10-15
2017-10-16,35026903,de,10-16
2017-10-17,35205638,de,10-17
2017-10-18,34190120,de,10-18
2017-10-19,35160891,de,10-19
2017-10-20,34290724,de,10-20
2017-10-21,34289688,de,10-21
2017-10-22,38097995,de,10-22
2017-10-23,36714826,de,10-23
2017-10-24,35686996,de,10-24
2017-10-25,33823143,de,10-25
2017-10-26,33381350,de,10-26
2017-10-27,31646391,de,10-27
2017-10-28,31299010,de,10-28
2017-10-29,37419056,de,10-29
2017-10-30,36358946,de,10-30
2017-10-31,37036444,de,10-31
2017-11-01,37040006,de,11-01
2017-11-02,34813392,de,11-02
2017-11-03,33331903,de,11-03
2017-11-04,31159462,de,11-04
2017-11-05,39480617,de,11-05
2017-11-06,36806531,de,11-06
2017-11-07,36306772,de,11-07
2017-11-08,36126328,de,11-08
2017-11-09,35564500,de,11-09
2017-11-10,33352837,de,11-10
2017-11-11,34167849,de,11-11
2017-11-12,39510560,de,11-12
2017-11-13,36688831,de,11-13
2017-11-14,36571338,de,11-14
2017-11-15,35514104,de,11-15
2017-11-16,35587448,de,11-16
2017-11-17,32144874,de,11-17
2017-11-18,33311045,de,11-18
2017-11-19,39670386,de,11-19
2017-11-20,37509621,de,11-20
2017-11-21,36593472,de,11-21
2017-11-22,35908182,de,11-22
2017-11-23,34962095,de,11-23
2017-11-24,31724676,de,11-24
2017-11-25,31896920,de,11-25
2017-11-26,38493856,de,11-26
2017-11-27,36223439,de,11-27
2017-11-28,35397529,de,11-28
2017-11-29,34801629,de,11-29
2017-11-30,32499798,de,11-30
2017-12-01,30033373,de,12-01
2017-12-02,29822222,de,12-02
2017-12-03,36622985,de,12-03
2017-12-04,36532084,de,12-04
2017-12-05,37428978,de,12-05
2017-12-06,36130263,de,12-06
2017-12-07,34035693,de,12-07
2017-12-08,31617309,de,12-08
2017-12-09,31646939,de,12-09
2017-12-10,36737518,de,12-10
2017-12-11,37580588,de,12-11
2017-12-12,35735473,de,12-12
2017-12-13,35310593,de,12-13
2017-12-14,35051008,de,12-14
2017-12-15,33067386,de,12-15
2017-12-16,32035762,de,12-16
2017-12-17,37983743,de,12-17
2017-12-18,35816726,de,12-18
2017-12-19,33727225,de,12-19
2017-12-20,32548850,de,12-20
2017-12-21,31195679,de,12-21
2017-12-22,29212824,de,12-22
2017-12-23,29836666,de,12-23
2017-12-24,30895394,de,12-24
2017-12-25,35351560,de,12-25
2017-12-26,35889148,de,12-26
2017-12-27,34485633,de,12-27
2017-12-28,33940872,de,12-28
2017-12-29,31921754,de,12-29
2017-12-30,34184258,de,12-30
2017-12-31,33015870,de,12-31
2018-01-01,36638710,de,01-01
2018-01-02,36885810,de,01-02
2018-01-03,38566992,de,01-03
2018-01-04,38017007,de,01-04
2018-01-05,36523375,de,01-05
2018-01-06,37773252,de,01-06
2018-01-07,41975535,de,01-07
2018-01-08,38075635,de,01-08
2018-01-09,37454420,de,01-09
2018-01-10,36686810,de,01-10
2018-01-11,36548244,de,01-11
2018-01-12,35132556,de,01-12
2018-01-13,36252921,de,01-13
2018-01-14,41558222,de,01-14
2018-01-15,39942328,de,01-15
2018-01-16,39179099,de,01-16
2018-01-17,37647707,de,01-17
2018-01-18,36273080,de,01-18
2018-01-19,35332704,de,01-19
2018-01-20,34134383,de,01-20
2018-01-21,39533161,de,01-21
2018-01-22,41470346,de,01-22
2018-01-23,38175627,de,01-23
2018-01-24,37232990,de,01-24
2018-01-25,36435365,de,01-25
2018-01-26,34437333,de,01-26
2018-01-27,34996990,de,01-27
2018-01-28,41136538,de,01-28
2018-01-29,39255086,de,01-29
2018-01-30,37119973,de,01-30
2018-01-31,35834154,de,01-31
2018-02-01,34387117,de,02-01
2018-02-02,33875756,de,02-02
2018-02-03,36088712,de,02-03
2018-02-04,41524781,de,02-04
2018-02-05,39193002,de,02-05
2018-02-06,38335999,de,02-06
2018-02-07,36896845,de,02-07
2018-02-08,35035443,de,02-08
2018-02-09,34253175,de,02-09
2018-02-10,34194610,de,02-10
2018-02-11,40187231,de,02-11
2018-02-12,37722643,de,02-12
2018-02-13,36421040,de,02-13
2018-02-14,36288166,de,02-14
2018-02-15,37058112,de,02-15
2018-02-16,35283870,de,02-16
2018-02-17,34986715,de,02-17
2018-02-18,40668929,de,02-18
2018-02-19,38465899,de,02-19
2018-02-20,37434064,de,02-20
2018-02-21,36737061,de,02-21
2018-02-22,35855296,de,02-22
2018-02-23,34533720,de,02-23
2018-02-24,34832701,de,02-24
2018-02-25,41989404,de,02-25
2018-02-26,39053678,de,02-26
2018-02-27,38337988,de,02-27
2018-02-28,36313243,de,02-28
2018-03-01,34943963,de,03-01
2018-03-02,33815746,de,03-02
2018-03-03,34308365,de,03-03
2018-03-04,39829295,de,03-04
2018-03-05,38858328,de,03-05
2018-03-06,36792848,de,03-06
2018-03-07,37171121,de,03-07
2018-03-08,36078045,de,03-08
2018-03-09,35430685,de,03-09
2018-03-10,34762220,de,03-10
2018-03-11,39936064,de,03-11
2018-03-12,38230053,de,03-12
2018-03-13,37529634,de,03-13
2018-03-14,38585144,de,03-14
2018-03-15,36800150,de,03-15
2018-03-16,35838475,de,03-16
2018-03-17,34908691,de,03-17
2018-03-18,39831786,de,03-18
2018-03-19,39145162,de,03-19
2018-03-20,37556014,de,03-20
2018-03-21,36181637,de,03-21
2018-03-22,35056951,de,03-22
2018-03-23,33270469,de,03-23
2018-03-24,33343683,de,03-24
2018-03-25,35480144,de,03-25
2018-03-26,35125115,de,03-26
2018-03-27,34391701,de,03-27
2018-03-28,33939465,de,03-28
2018-03-29,34476129,de,03-29
2018-03-30,35885156,de,03-30
2018-03-31,34074710,de,03-31
2018-04-01,38674290,de,04-01
2018-04-02,37907320,de,04-02
2018-04-03,35356194,de,04-03
2018-04-04,34650604,de,04-04
2018-04-05,34912569,de,04-05
2018-04-06,32098358,de,04-06
2018-04-07,30181401,de,04-07
2018-04-08,33701087,de,04-08
2018-04-09,34733718,de,04-09
2018-04-10,34995996,de,04-10
2018-04-11,35044788,de,04-11
2018-04-12,33400529,de,04-12
2018-04-13,33270571,de,04-13
2018-04-14,31984220,de,04-14
2018-04-15,36510080,de,04-15
2018-04-16,36675233,de,04-16
2018-04-17,33611991,de,04-17
2018-04-18,32493487,de,04-18
2018-04-19,31481532,de,04-19
2018-04-20,31002846,de,04-20
2018-04-21,28934304,de,04-21
2018-04-22,33062762,de,04-22
2018-04-23,36063656,de,04-23
2018-04-24,34735441,de,04-24
2018-04-25,34197785,de,04-25
2018-04-26,33092704,de,04-26
2018-04-27,30338251,de,04-27
2018-04-28,30209240,de,04-28
2018-04-29,32743495,de,04-29
2018-04-30,32081965,de,04-30
2018-05-01,35770062,de,05-01
2018-05-02,33389513,de,05-02
2018-05-03,33338920,de,05-03
2018-05-04,31192647,de,05-04
2018-05-05,30011376,de,05-05
2018-05-06,33055111,de,05-06
2018-05-07,33298529,de,05-07
2018-05-08,31629474,de,05-08
2018-05-09,30258754,de,05-09
2018-05-10,34894289,de,05-10
2018-05-11,32617164,de,05-11
2018-05-12,32818629,de,05-12
2018-05-13,37379733,de,05-13
2018-05-14,36076574,de,05-14
2018-05-15,36512645,de,05-15
2018-05-16,35949601,de,05-16
2018-05-17,34052289,de,05-17
2018-05-18,33416197,de,05-18
2018-05-19,33784447,de,05-19
2018-05-20,36563021,de,05-20
2018-05-21,35443247,de,05-21
2018-05-22,36470630,de,05-22
2018-05-23,36381170,de,05-23
2018-05-24,34995957,de,05-24
2018-05-25,31628780,de,05-25
2018-05-26,31349507,de,05-26
2018-05-27,35871919,de,05-27
2018-05-28,35467702,de,05-28
2018-05-29,35931879,de,05-29
2018-05-30,33803179,de,05-30
2018-05-31,34173630,de,05-31
2018-06-01,32023448,de,06-01
2018-06-02,34743857,de,06-02
2018-06-03,37348020,de,06-03
2018-06-04,35438927,de,06-04
2018-06-05,33970537,de,06-05
2018-06-06,33611654,de,06-06
2018-06-07,33741571,de,06-07
2018-06-08,31867627,de,06-08
2018-06-09,31492313,de,06-09
2018-06-10,34236683,de,06-10
2018-06-11,36279026,de,06-11
2018-06-12,35355395,de,06-12
2018-06-13,35468548,de,06-13
2018-06-14,33935773,de,06-14
2018-06-15,31654952,de,06-15
2018-06-16,31366189,de,06-16
2018-06-17,34717005,de,06-17
2018-06-18,35346175,de,06-18
2018-06-19,34503037,de,06-19
2018-06-20,32663031,de,06-20
2018-06-21,33313331,de,06-21
2018-06-22,32381923,de,06-22
2018-06-23,31049851,de,06-23
2018-06-24,37225739,de,06-24
2018-06-25,35743726,de,06-25
2018-06-26,34629500,de,06-26
2018-06-27,32119446,de,06-27
2018-06-28,33468240,de,06-28
2018-06-29,31860868,de,06-29
2018-06-30,33599703,de,06-30
2018-07-01,36078675,de,07-01
2018-07-02,34360931,de,07-02
2018-07-03,34372467,de,07-03
2018-07-04,33086035,de,07-04
2018-07-05,33177822,de,07-05
2018-07-06,31420037,de,07-06
2018-07-07,32013786,de,07-07
2018-07-08,33834236,de,07-08
2018-07-09,33830530,de,07-09
2018-07-10,35354832,de,07-10
2018-07-11,35186523,de,07-11
2018-07-12,33071634,de,07-12
2018-07-13,30663212,de,07-13
2018-07-14,32076016,de,07-14
2018-07-15,37778411,de,07-15
2018-07-16,34853578,de,07-16
2018-07-17,33405052,de,07-17
2018-07-18,33433986,de,07-18
2018-07-19,33626377,de,07-19
2018-07-20,31604569,de,07-20
2018-07-21,33120617,de,07-21
2018-07-22,35252703,de,07-22
2018-07-23,35862359,de,07-23
2018-07-24,32444102,de,07-24
2018-07-25,32101421,de,07-25
2018-07-26,32084155,de,07-26
2018-07-27,31765534,de,07-27
2018-07-28,33062814,de,07-28
2018-07-29,34426587,de,07-29
2018-07-30,34444201,de,07-30
2018-07-31,34844450,de,07-31
2018-08-01,35173289,de,08-01
2018-08-02,36222316,de,08-02
2018-08-03,33258394,de,08-03
2018-08-04,30153689,de,08-04
2018-08-05,32953057,de,08-05
